,name,PM25RT
6854,Fort Stewart Solar Facility,
6855,Fort Valley State University Solar,
6856,Fountain Folkston,
6857,Franklin Milliken,
6858,Freeman Avenue,
6859,Georgia College & State University Solar,
6860,Georgia LFG Oak Grove Plant,0.0147
6861,Georgia LFG Oak Grove Plant,0.0147
6862,Georgia LFG Oak Grove Plant,0.0147
6863,Georgia LFG Pine Ridge Plant,0.0147
6864,Georgia LFG Pine Ridge Plant,0.0147
6865,Georgia LFG Pine Ridge Plant,0.0147
6866,Georgia LFG Richland Creek Plant,0.0147
6867,Georgia LFG Richland Creek Plant,0.0147
6868,Georgia LFG Richland Creek Plant,0.0147
6869,Georgia LFG Richland Creek Plant,0.0147
6870,Georgia LFG Richland Creek Plant,0.0147
6871,Georgia Pacific Center,
6872,Georgia Pacific Center,
6873,Georgia Power at Jakin GA PV,
6874,Georgia Power at Swainsboro,
6875,Georgia Power at Wadley GA,
6876,Georgia-Pacific Cedar Springs,0.0187
6877,Georgia-Pacific Cedar Springs,0.0187
6878,Georgia-Pacific Cedar Springs,0.0057
6879,Georgia-Pacific Cedar Springs,0.0057
6880,Georgia-Pacific Cedar Springs,0.0057
6881,GPC3,
6882,GPC4,
6883,GPC5,
6884,GPC6,
6885,Graniteville Enterprise Division,
6886,Graniteville Enterprise Division,
6887,Graphic Packaging International Augusta Mill,0.0074
6888,Graphic Packaging International Augusta Mill,0.0074
6889,Graphic Packaging International Augusta Mill,0.0187
6890,Graphic Packaging International Augusta Mill,
6891,Graphic Packaging International Augusta Mill,0.0067
6892,Gratis Road Solar Facility,
6893,Greene Durham,
6894,Greenville,
6895,GRP Franklin Renewable Energy Facility,0.0187
6896,GRP Madison Renewable Energy Facility,0.0187
6897,Guyton Community Solar,
6898,Hammond,
6899,Hammond,
6900,Hammond,
6901,Hammond,
6902,Happy Hollow Solar Center,
6903,Harllee Branch,
6904,Harllee Branch,
6905,Harllee Branch,
6906,Harllee Branch,
6907,Harris Shiloh,
6908,Hartwell Energy Facility,0.0111
6909,Hartwell Energy Facility,0.0078
6910,Hartwell Lake,
6911,Hartwell Lake,
6912,Hartwell Lake,
6913,Hartwell Lake,
6914,Hartwell Lake,
6915,Hawk Road Energy Facility,0.0097
6916,Hawk Road Energy Facility,0.0097
6917,Hawk Road Energy Facility,0.0097
6918,Hazlehurst II,
6919,Hazlehurst III,
6920,Hewlett Packard Enterprise,
6921,Hewlett Packard Enterprise,
6922,Hewlett Packard Enterprise,
6923,Hewlett Packard Enterprise,
6924,Hewlett Packard Enterprise,
6925,Hewlett Packard Enterprise,
6926,Hewlett Packard Enterprise,
6927,Hickory Park Solar Hybrid,
6928,Hickory Park Solar Hybrid,
6929,Hickory Ridge Landfill Solar Project,
6930,High Shoals Hydro (GA),
6931,Hopeful Solar LLC,
6932,IKEA Savannah 490,
6933,IKEA Savannah 490,
6934,Imperial Savannah LP,0.0074
6935,Imperial Savannah LP,0.0074
6936,Imperial Savannah LP,0.0074
6937,Imperial Savannah LP,0.0074
6938,Inforum,
6939,Inland Paperboard Packaging Rome,
6940,Inland Paperboard Packaging Rome,
6941,Inland Paperboard Packaging Rome,
6942,Inland Paperboard Packaging Rome,0.014
6943,Inland Paperboard Packaging Rome,0.0067
6944,Inland Paperboard Packaging Rome,0.0187
6945,Inland Paperboard Packaging Rome,
6946,International Paper Savanna Mill,0.0076
6947,International Paper Savanna Mill,0.0067
6948,International Paper Savanna Mill,
6949,International Paper Savanna Mill,
6950,International Paper Savanna Mill,
6951,International Paper Savanna Mill,
6952,International Paper Savanna Mill,
6953,Interstate Paper LLC Riceboro,0.0187
6954,Interstate Paper LLC Riceboro,0.0074
6955,Interstate Paper LLC Riceboro,0.0067
6956,Jack McDonough,0.0068
6957,Jack McDonough,0.0067
6958,Jack McDonough,0.0077
6959,Jack McDonough,0.0077
6960,Jack McDonough,0.0024
6961,Jack McDonough,0.0024
6962,Jack McDonough,0.0023
6963,Jack McDonough,0.0023
6964,Jack McDonough,0.0024
6965,Jack McDonough,0.0024
6966,Jesup Plant,0.0187
6967,Jesup Plant,0.0074
6968,Jesup Plant,0.0074
6969,Jesup Plant,0.0067
6970,Jesup Plant,0.0067
6971,Jesup Plant,
6972,Kamin LLC Wrens Mine,
6973,Kamin LLC Wrens Mine,
6974,Kamin LLC Wrens Plant,
6975,Kamin LLC Wrens Plant,
6976,Kamin LLC Wrens Plant,
6977,Kamin LLC Wrens Plant,
6978,Kamin LLC Wrens Plant,
6979,Kamin LLC Wrens Plant,
6980,Kamin LLC Wrens Plant,
6981,Kamin LLC Wrens Plant,
6982,Kimberly-Clark Solar,
6983,King Mill,
6984,King Mill,
6985,Kings Bay Solar Facility,
6986,Kings Bay Solar Facility,
6987,Kraft,
6988,Kraft,
6989,Kraft,
6990,Kraft,
6991,Kraft,
6992,Lake Blackshear Project,
6993,Lake Blackshear Project,
6994,Lake Blackshear Project,
6995,Lake Blackshear Project,
6996,Lakeland Solar Energy LLC,
6997,Lakeland Solar Energy LLC,
6998,Lancaster Solar GA,
6999,Laredo Bus Facility Solar Canopies,
7000,"Live Oak Solar, LLC",
7001,Lloyd Shoals,
7002,Lloyd Shoals,
7003,Lloyd Shoals,
7004,Lloyd Shoals,
7005,Lloyd Shoals,
7006,Lloyd Shoals,
7007,Lowndes IDA,
7008,Lowndes Tycor Farms,
7009,Marine Corps Logistics Base Solar,
7010,MAS ASB Cogen Plant,0.0004
7011,MAS ASB Cogen Plant,0.0004
7012,MAS ASB Cogen Plant,0.0004
7013,McCleskey Cotton,
7014,McIntosh (6124),0.0067
7015,McIntosh (6124),0.0068
7016,McIntosh (6124),0.0067
7017,McIntosh (6124),0.0065
7018,McIntosh (6124),0.0064
7019,McIntosh (6124),0.0066
7020,McIntosh (6124),0.0067
7021,McIntosh (6124),0.0067
7022,McIntosh Combined Cycle Facility,0.0066
7023,McIntosh Combined Cycle Facility,0.0066
7024,McIntosh Combined Cycle Facility,0.0065
7025,McIntosh Combined Cycle Facility,0.0065
7026,MCLB Landfill Gas to Energy,0.0147
7027,McManus,0.0111
7028,McManus,0.0111
7029,McManus,0.0112
7030,McManus,0.0112
7031,McManus,0.0113
7032,McManus,0.011
7033,McManus,0.0111
7034,McManus,0.0111
7035,McManus,0.0112
7036,MEAG1,
7037,MEAG2,
7038,MEAG3,
7039,Meriwether Jackson,
7040,Mid-Georgia Cogeneration,0.0144
7041,Mid-Georgia Cogeneration,0.0143
7042,Milstead,
7043,Mitchell (GA),
7044,Mitchell (GA),
7045,Mitchell (GA),
7046,Mitchell (GA),
7047,Mitchell (GA),
7048,Mitchell (GA),
7049,Moody Air Force Base Solar,
7050,Morgan Falls,
7051,Morgan Falls,
7052,Morgan Falls,
7053,Morgan Falls,
7054,Morgan Falls,
7055,Morgan Falls,
7056,Morgan Falls,
7057,Mount Vernon Solar,
7058,MPC Generating,0.0067
7059,MPC Generating,0.006
7060,"Multitrade Rabun Gap, LLC",0.0187
7061,Murray Treadwell Farms,
7062,Muscogee Public Works,
7063,Nacoochee,
7064,Nacoochee,
7065,Naval Submarine Base Kings Bay,0.31
7066,Naval Submarine Base Kings Bay,0.31
7067,Naval Submarine Base Kings Bay,0.31
7068,Naval Submarine Base Kings Bay,0.31
7069,Naval Submarine Base Kings Bay,0.31
7070,Naval Submarine Base Kings Bay,0.31
7071,Naval Submarine Base Kings Bay,0.31
7072,Naval Submarine Base Kings Bay,0.31
7073,Naval Submarine Base Kings Bay,0.31
7074,Naval Submarine Base Kings Bay,0.31
7075,Naval Submarine Base Kings Bay,0.31
7076,Naval Submarine Base Kings Bay,0.31
7077,North Highlands,
7078,North Highlands,
7079,North Highlands,
7080,North Highlands,
7081,Nottely,
7082,Nottely,
7083,OE_GA3,
7084,Oil Dri 2 Solar,
7085,Old Midville Solar,
7086,Oliver Dam,
7087,Oliver Dam,
7088,Oliver Dam,
7089,Oliver Dam,
7090,Pawpaw Solar Plant,
7091,PCA-Valdosta Mill,0.0187
7092,PCA-Valdosta Mill,0.0187
7093,PCA-Valdosta Mill,0.0074
7094,PCA-Valdosta Mill,0.0067
7095,Pecan Row Landfill To Electric Facility,0.0147
7096,Pecan Row Landfill To Electric Facility,0.0147
7097,Pecan Row Landfill To Electric Facility,0.0147
7098,Pecan Row Landfill To Electric Facility,0.0147
7099,Piedmont Green Power,0.0187
7100,PInova Inc,0.0187
7101,PInova Inc,
7102,Pleasant Valley Solar,
7103,Polk Cedartown,
7104,Port Wentworth Mill,0.0187
7105,Port Wentworth Mill,0.0067
7106,Putnam Erickson,
7107,Quitman II Solar,
7108,Quitman Solar,
7109,Richard B Russell,
7110,Richard B Russell,
7111,Richard B Russell,
7112,Richard B Russell,
7113,Richard B Russell,
7114,Richard B Russell,
7115,Richard B Russell,
7116,Richard B Russell,
7117,Richland,
7118,Richland Solar Center,
7119,Richmond Hayes Solar,
7120,Rincon Solar I,
7121,Riverside (GA),
7122,Riverside (GA),
7123,Riverside (GA),
7124,Riverside (GA),
7125,Riverside (GA),
7126,Riverwood 100 Building,
7127,Riverwood International Macon Mill,
7128,Riverwood International Macon Mill,0.0074
7129,Riverwood International Macon Mill,0.0187
7130,Riverwood International Macon Mill,0.0187
7131,Riverwood International Macon Mill,0.0067
7132,Roberts Road Power Plant,
7133,Robins,0.0062
7134,Robins,0.0065
7135,Robins Air Force Base Solar,
7136,Rocky Mountain Hydroelectric Plant,
7137,Rocky Mountain Hydroelectric Plant,
7138,Rocky Mountain Hydroelectric Plant,
7139,Rumble Road Energy Center,
7140,Rumble Road Energy Center,
7141,Rumble Road Energy Center,
7142,Savannah River Mill,0.0092
7143,Savannah River Mill,
7144,Savannah River Mill,0.0092
7145,Savannah River Mill,0.001
7146,Savannah River Mill,0.001
7147,Scherer,0.0008
7148,Scherer,0.0007
7149,Scherer,0.001
7150,Scherer,0.001
7151,Seminole,
7152,Sewell Creek Energy,0.0135
7153,Sewell Creek Energy,0.0135
7154,Sewell Creek Energy,0.0099
7155,Sewell Creek Energy,0.0099
7156,Shawnee - GA,
7157,Shepherd Center,
7158,Shepherd Center,
7159,Shepherd Center,
7160,Shepherd Center,
7161,Shepherd Center,
7162,Shepherd Center,
7163,Sibley Mill,
7164,Sibley Mill,
7165,Sibley Mill,
7166,Simon Solar Farm LLC,
7167,Sinclair Dam,
7168,Sinclair Dam,
7169,Smarr Energy Facility,0.02
7170,Smarr Energy Facility,0.02
7171,Snipesville,
7172,Solar BESS Hybrid,
7173,Solar BESS Hybrid,
7174,Solar Glynn,
7175,South Columbus Water Resource Facility,0.0147
7176,South Columbus Water Resource Facility,0.0147
7177,South Georgia Medical Center,
7178,South Georgia Medical Center,
7179,South Georgia Medical Center,
7180,South Georgia Medical Center,
7181,South Georgia Medical Center,
7182,South Georgia Medical Center,
7183,South Georgia Medical Center,
7184,Sowega Power Project,0.0066
7185,Sowega Power Project,0.0066
7186,SR Arlington I,
7187,SR Arlington II,
7188,"SR Cedar Springs, LLC",
7189,"SR Clay, LLC",
7190,"SR DeSoto I, LLC",
7191,SR Hazlehurst,
7192,SR Lumpkin,
7193,SR Odom,
7194,SR Perry,
7195,SR Terrell,
7196,State Farm Support Center East,0.31
7197,State Farm Support Center East,0.31
7198,State Farm Support Center East,0.31
7199,State Farm Support Center East,0.31
7200,State Farm Support Center East,0.31
7201,State Farm Support Center East,0.31
7202,Stevens Creek,
7203,Stevens Creek,
7204,Stevens Creek,
7205,Stevens Creek,
7206,Stevens Creek,
7207,Stevens Creek,
7208,Stevens Creek,
7209,Stevens Creek,
7210,Sun Trust Plaza,0.31
7211,Sun Trust Plaza,0.31
7212,Superior Landfill Gas Recovery,0.0147
7213,Superior Landfill Gas Recovery,0.0147
7214,Superior Landfill Gas Recovery,0.0147
7215,Superior Landfill Gas Recovery,0.0147
7216,Superior Landfill Gas Recovery,0.0147
7217,Superior Landfill Gas Recovery,0.0147
7218,Superior Landfill Gas Recovery,0.0147
7219,Superior Landfill Gas Recovery,0.0147
7220,Talbot Energy Facility,0.0187
7221,Talbot Energy Facility,0.0184
7222,Talbot Energy Facility,0.0185
7223,Talbot Energy Facility,0.0185
7224,Talbot Energy Facility,0.0182
7225,Talbot Energy Facility,0.0187
7226,Tallassee Hydro Project,
7227,Tallassee Hydro Project,
7228,Tallulah Falls,
7229,Tallulah Falls,
7230,Tallulah Falls,
7231,Tallulah Falls,
7232,Tallulah Falls,
7233,Tallulah Falls,
7234,Taylor,0.0147
7235,Taylor,0.0147
7236,Taylor,0.0147
7237,Taylor,0.0147
7238,Taylor,0.0147
7239,Taylor,0.0147
7240,Taylor,0.0147
7241,Taylor,0.0147
7242,Taylor County Solar,
7243,Tech Square Microgrid,
7244,Tech Square Microgrid,
7245,Tech Square Microgrid,
7246,Tech Square Microgrid,
7247,Tech Square Microgrid,
7248,Telfair Thompson,
7249,Tenaska Georgia Generating Station,0.0033
7250,Tenaska Georgia Generating Station,0.0032
7251,Tenaska Georgia Generating Station,0.0033
7252,Tenaska Georgia Generating Station,0.0033
7253,Tenaska Georgia Generating Station,0.0033
7254,Tenaska Georgia Generating Station,0.0033
7255,Terrell Riles Stovall,
7256,Terrora,
7257,Terrora,
7258,Thomas A. Smith Energy Facility,0.003
7259,Thomas A. Smith Energy Facility,0.003
7260,Thomas A. Smith Energy Facility,0.003
7261,Thomas A. Smith Energy Facility,0.003
7262,Tri-County Solar Facility,
7263,Troup RC50,
7264,Troup RC50 II,
7265,Tugalo,
7266,Tugalo,
7267,Tugalo,
7268,Tugalo,
7269,Twiggs Solar,
7270,Tyre Bridge Solar LLC,
7271,Upson Rocky Creek Solar Plant,
7272,Valdosta,
7273,Valdosta,
7274,Valdosta Prison,
7275,Valdosta Water Treatment Plant,
7276,Valdosta Water Treatment Plant,
7277,Vidalia Water Treatment Plant,
7278,Vogtle,
7279,Vogtle,
7280,Vogtle,
7281,Vogtle,
7282,W R Clayton Plant,
7283,W R Clayton Plant,
7284,W R Clayton Plant,
7285,Wallace Dam,
7286,Wallace Dam,
7287,Wallace Dam,
7288,Wallace Dam,
7289,Wallace Dam,
7290,Wallace Dam,
7291,Walter F George,
7292,Walter F George,
7293,Walter F George,
7294,Walter F George,
7295,Walton Bainbridge Power Facility,0.024
7296,Walton Bainbridge Power Facility,0.024
7297,Walton Bainbridge Power Facility,0.0231
7298,Walton Bainbridge Power Facility,0.025
7299,Walton County Power,0.0022
7300,Walton County Power,0.0025
7301,Walton County Power,0.0026
7302,Wansley (6052),0.0175
7303,Wansley (6052),0.018
7304,Wansley (6052),0.0112
7305,Wansley (7946),0.0054
7306,Wansley (7946),0.0064
7307,Wansley CC (55965),0.0073
7308,Wansley CC (55965),0.0073
7309,Wansley CC (55965),0.0074
7310,Wansley CC (55965),0.0074
7311,Ware Avra I,
7312,Ware Avra II,
7313,Washington County Power,0.0098
7314,Washington County Power,0.0098
7315,Washington County Power,0.0098
7316,Washington County Power,0.0098
7317,Waynesboro Community Solar,
7318,West Point (GA),
7319,West Point (GA),
7320,West Point (GA),
7321,Westberry Jesup,
7322,"WestRock Southeast, LLC.",0.0074
7323,"WestRock Southeast, LLC.",0.0187
7324,"WestRock Southeast, LLC.",0.001
7325,"White Oak Solar, LLC",
7326,"White Pine Solar, LLC",
7327,Wilkinson DeFore,
7328,Yates,0.0073
7329,Yates,0.0073
7330,YKK USA Chestney,
7331,YKK USA Chestney,
7332,YKK USA Chestney,
7333,YKK USA Chestney,
7334,YKK USA Chestney,
7335,YKK USA Chestney,
7336,YKK USA Chestney,
7337,YKK USA Chestney,
7338,Yonah,
7339,Yonah,
7340,Yonah,
7341,AES Hawaii,0.0142
7342,AES Hawaii,0.0142
7343,"AES Kekaha Solar, LLC Hybrid",
7344,"AES Kekaha Solar, LLC Hybrid",
7345,AES LAWAI SOLAR Hybrid,
7346,AES LAWAI SOLAR Hybrid,
7347,AES Maui Kuihelani Solar Hybrid,
7348,AES Maui Kuihelani Solar Hybrid,
7349,AES Waikoloa Solar Hybrid,
7350,AES Waikoloa Solar Hybrid,
7351,AES West Oahu Solar Hybrid,
7352,AES West Oahu Solar Hybrid,
7353,Aloha Solar Energy Fund 1 PK1,
7354,Auwahi Wind Energy Hybrid,
7355,Auwahi Wind Energy Hybrid,
7356,"Barbers Point Solar, LLC",
7357,"Barbers Point Solar, LLC",
7358,"Biomass to Energy Facility, Kauai",1.002
7359,"Biomass to Energy Facility, Kauai",0.31
7360,"Biomass to Energy Facility, Kauai",0.31
7361,BYU - Hawaii,
7362,BYU - Hawaii,
7363,Campbell Industrial Park,0.018
7364,Campbell Industrial Park BESS,
7365,CEIP Substation Distributed Generation,
7366,CEIP Substation Distributed Generation,
7367,CEIP Substation Distributed Generation,
7368,EE Waianae Solar Project,
7369,Ewa Nui Substation DG,
7370,Ewa Nui Substation DG,
7371,Ewa Nui Substation DG,
7372,Ewa Nui Substation DG,
7373,Ewa Nui Substation DG,
7374,Ewa Nui Substation DG,
7375,Gay Robinson,
7376,Gay Robinson,
7377,Gay Robinson,
7378,Gay Robinson,
7379,Gay Robinson,
7380,Gay Robinson,
7381,Gay Robinson,
7382,H Power,
7383,H Power,
7384,H Power,
7385,H Power,
7386,Hale Kuawehi Solar Hybrid,
7387,Hale Kuawehi Solar Hybrid,
7388,Hamakua Energy Plant,0.31
7389,Hamakua Energy Plant,0.31
7390,Hamakua Energy Plant,
7391,Hamakua Energy Plant,
7392,Hana Substation,0.31
7393,Hana Substation,0.31
7394,Hawaii Cogen,0.31
7395,Hawaii Cogen,0.31
7396,Hawaii Cogen,0.31
7397,Hawaii Cogen,0.31
7398,Hawi Wind Farm,
7399,Helemano Substation DG,
7400,Helemano Substation DG,
7401,Helemano Substation DG,
7402,HNL Emergency Power Facility,0.177
7403,HNL Emergency Power Facility,0.177
7404,HNL Emergency Power Facility,0.177
7405,HNL Emergency Power Facility,0.177
7406,Honolulu Generating Station,
7407,Honolulu Generating Station,
7408,Honolulu Generating Station,
7409,Honolulu Generating Station,
7410,Ho'Ohana Solar 1,
7411,Ho'Ohana Solar 1,
7412,Hu Honua Bioenergy Facility,
7413,Iwilei Tank Farm DG,
7414,Iwilei Tank Farm DG,
7415,Iwilei Tank Farm DG,
7416,"Kahana Solar, LLC",
7417,"Kahana Solar, LLC",
7418,Kahe Generating Station,0.0087
7419,Kahe Generating Station,0.0087
7420,Kahe Generating Station,0.0089
7421,Kahe Generating Station,0.0089
7422,Kahe Generating Station,0.0087
7423,Kahe Generating Station,0.0087
7424,Kaheawa Pastures Wind Farm Hybrid,
7425,Kaheawa Wind Power II LLC,
7426,Kaheawa Wind Power II LLC,
7427,Kaheka Hydro,
7428,Kaheka Hydro,
7429,Kaheka Hydro,
7430,Kahuku Wind Power LLC,
7431,Kahuku Wind Power LLC,
7432,Kahului,0.0088
7433,Kahului,0.0088
7434,Kahului,0.0088
7435,Kahului,0.0088
7436,Kalaeloa Cogen Plant,0.011
7437,Kalaeloa Cogen Plant,0.011
7438,Kalaeloa Cogen Plant,0.31
7439,Kalaeloa Cogen Plant,0.31
7440,Kalaeloa Renewable Energy Park,
7441,Kalaeloa Solar Two,
7442,Kalaeoloa Pole Yard DG,
7443,Kalaeoloa Pole Yard DG,
7444,Kalaeoloa Pole Yard DG,
7445,Kalaheo Hydro,
7446,Kalaheo Hydro,
7447,Kamaoa Wind Farm,
7448,Kanoelehua,0.31
7449,Kanoelehua,0.31
7450,Kanoelehua,0.31
7451,Kanoelehua,0.31
7452,Kanoelehua,0.018
7453,Kapaa Photovoltaic Project,
7454,Kapaia Power Station,
7455,Kapolei Solar Energy Park,
7456,Kawailoa Solar,
7457,Kawailoa Wind,
7458,Keahole,0.0043
7459,Keahole,0.0043
7460,Keahole,
7461,Keahole,
7462,Keahole,
7463,Keahole,0.018
7464,Keahole,
7465,Keahole,0.31
7466,Keahole,0.31
7467,Keahole,0.31
7468,Kihei Solar Farm,
7469,KIUC Kapaia PV and BA Storage Project Hybrid,
7470,KIUC Kapaia PV and BA Storage Project Hybrid,
7471,KRS I Anahola Solar Hybrid,
7472,KRS I Anahola Solar Hybrid,
7473,KRS II Koloa Solar,
7474,KRS II Koloa Solar,
7475,Ku'ia Solar,
7476,Kupehau,
7477,Kupehau,
7478,Lalamilo Windfarm,
7479,Lalamilo Windfarm,
7480,Lanai Solar-Electric Plant,
7481,Lanai Solar-Electric Plant,
7482,Lanai Solar-Electric Plant,
7483,Lanai Solar-Electric Plant,
7484,Lanai Solar-Electric Plant,
7485,Lanai Solar-Electric Plant,
7486,Lanai Solar-Electric Plant,
7487,Lanai Solar-Electric Plant,
7488,Lanai Solar-Electric Plant,
7489,Lanai Solar-Electric Plant,
7490,Lanai Solar-Electric Plant,
7491,Lanai Solar-Electric Plant,
7492,Lanikuhana Solar LLC,
7493,Maalaea,0.0043
7494,Maalaea,0.0043
7495,Maalaea,0.0043
7496,Maalaea,0.0043
7497,Maalaea,
7498,Maalaea,
7499,Maalaea,
7500,Maalaea,
7501,Maalaea,0.31
7502,Maalaea,0.31
7503,Maalaea,0.31
7504,Maalaea,0.31
7505,Maalaea,0.31
7506,Maalaea,0.31
7507,Maalaea,0.31
7508,Maalaea,0.31
7509,Maalaea,0.31
7510,Maalaea,0.31
7511,Maalaea,0.31
7512,Maalaea,0.31
7513,Maalaea,0.31
7514,Maalaea,0.31
7515,Maalaea,0.31
7516,Mauka FIT One,
7517,Miki Basin,0.31
7518,Miki Basin,0.31
7519,Miki Basin,0.31
7520,Miki Basin,0.31
7521,Miki Basin,0.31
7522,Miki Basin,0.31
7523,Miki Basin,0.31
7524,Miki Basin,0.31
7525,Mililani South Solar Farm,
7526,Na Pua Makani Wind Project,
7527,Paeahu Solar Hybrid,
7528,Paeahu Solar Hybrid,
7529,Paia Hydroelectric Plant,
7530,Pakini Nui Wind Farm,
7531,Palaau Power Hybrid,0.018
7532,Palaau Power Hybrid,0.31
7533,Palaau Power Hybrid,0.31
7534,Palaau Power Hybrid,0.31
7535,Palaau Power Hybrid,
7536,Palaau Power Hybrid,0.31
7537,Palaau Power Hybrid,0.31
7538,Palaau Power Hybrid,0.31
7539,Palaau Power Hybrid,0.31
7540,Palaau Power Hybrid,0.31
7541,Palaau Power Hybrid,0.31
7542,Pearl City Peninsula Solar Park,
7543,Port Allen (HI),
7544,Port Allen (HI),0.31
7545,Port Allen (HI),0.31
7546,Port Allen (HI),0.31
7547,Port Allen (HI),0.31
7548,Port Allen (HI),0.31
7549,Port Allen (HI),0.31
7550,Port Allen (HI),0.31
7551,Port Allen (HI),0.018
7552,Port Allen (HI),0.018
7553,Port Allen (HI),0.31
7554,Port Allen (HI),0.31
7555,Port Allen Solar,
